y,group_id,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40
11.654607090062619,3,0.058542987168993046,0.7235557465789779,0.15300263415669535,0.45747993243214174,0.3196310961928922,0.077587025163881,0.5543134063597999,0.12306635518389655,0.9166709169490056,0.5371098967133011,0.4905220765811738,0.8817403591491452,0.08940470635330008,0.3153657372628011,0.44572285585401533,0.6512728852612841,0.10989739029952242,0.36720466541652363,0.29369619977344213,0.5155102990364612,0.5341972461425347,0.42625758310302625,0.73740022612137,0.27635461934559513,0.4613735016316759,0.011499165102368687,0.3108505867503957,0.40848499790504117,0.33847818138314595,0.5075026713973951,0.09603127416029746,0.959690964543513,0.22323275277718257,0.9906609757865003,0.23077149079792558,0.7925350211603598,0.6637304649097938,0.6425476172373602,0.15410536908771405,0.5961824316539128
13.507190891887301,18,0.24992957455026302,0.6060754998657152,0.9460247251139827,0.24770021992985547,0.38889253969592,0.9958035756712813,0.5356263331437063,0.236657508946768,0.2897239738353132,0.7336079134228015,0.4931446022488028,0.7760853320867607,0.10152933959610262,0.2666817533549778,0.6972900155658153,0.34964224448672454,0.15699754091841742,0.49512694496028686,0.08374440798384178,0.6593861332436829,0.7179813464880692,0.3971848772576336,0.6604042180649267,0.13693880001481298,0.8978153256248987,0.9350630062668849,0.380585831208512,0.29534251352574736,0.010820318078277269,0.44147667731513585,0.6566791620809492,0.8685015589447216,0.05495070183503738,0.5536002182716162,0.22496797293062334,0.1353912324549963,0.14021892840689834,0.6189700799844151,0.3934005922883143,0.47974605762729433
7.899599184427084,34,0.5951117499649544,0.9199219339719019,0.5184771507578559,0.7353836902601044,0.21820011647595886,0.5588221137418911,0.3454675482520151,0.3876778645635429,0.12104912891905019,0.7156169004597694,0.4478725549791313,0.48761935880067964,0.5491648498066288,0.5375198732370069,0.8898575592836848,0.9805986187397977,0.38474691194566973,0.71296827442913,0.04360171399590644,0.214069306374824,0.7293863132807207,0.18751144745492296,0.5581879395867116,0.9028729050378574,0.14823943905375803,0.4530564081536345,0.5285231185770796,0.16074257353702298,0.15527173940672298,0.8188222097028519,0.8429351046006619,0.4844790850726485,0.11563200810863843,0.5145263434149071,0.6427672515672788,0.06256693900337752,0.24883745900789533,0.2954729408824054,0.33530997926806405,0.8857590140151917
8.235797967174216,3,0.8397749558570738,0.7903721115627089,0.22985205257794894,0.07405612026012735,0.14225991686729642,0.025439679348057492,0.8636923676686109,0.8816763967107135,0.8308419910580179,0.8192086167344927,0.44072767323555423,0.9754321536483578,0.04303575108888509,0.16510625950801625,0.1451375544744461,0.8093262657358943,0.3836724071894069,0.24525304395838515,0.5458092567895845,0.8848035327608853,0.04100264154687902,0.9613208693140594,0.48233644291598227,0.1852576359884354,0.42601859893880756,0.6780496966560388,0.5085042528801249,0.03751240704020454,0.3923209219428742,0.0884051763818108,0.1893314202167945,0.9568458857921807,0.8060537723571799,0.9907947441662255,0.5413681627084108,0.927556525968332,0.412567365123382,0.700742836462569,0.11942197054794593,0.8725363991530152
19.832433976545737,20,0.6187051812250506,0.6189116328242539,0.09391292511621106,0.8391308181480839,0.7797267386948017,0.7715202421365742,0.5033393914641195,0.0091462655320659,0.3480898639484129,0.8883412100179774,0.6239610329653126,0.9904945529207722,0.38492693420314134,0.13901920714384575,0.9521160313946289,0.28828763589191186,0.21955041765121983,0.5038242563003698,0.5418251224787365,0.49134950574985053,0.1462362188127965,0.08605528128750232,0.44306894833543387,0.849940001908314,0.28222449133769995,0.5030531630275823,0.04132059282107938,0.2263055159521369,0.5281549953583157,0.5089953785195509,0.326868318685968,0.6839289691897201,0.3001158405997929,0.9328007285829834,0.10508022281080179,0.2582846372781755,0.3643864047951155,0.41961806064837065,0.03480358103113536,0.5791490817911749
13.989893325585989,9,0.47153285308850573,0.47743108170145077,0.32221106433056096,0.35331754364956175,0.4254464243335827,0.6122103740567115,0.027076020728259955,0.1515924686304996,0.5528349947849133,0.4287076689555441,0.6125665730601738,0.39543304482003516,0.26327757523539486,0.02468451157750348,0.6129313733568624,0.10091731775922735,0.1133422763524827,0.928690850603227,0.23424164865871588,0.332047568127549,0.19332663863968447,0.14520953562736336,0.13793416834388558,0.3315082989334672,0.3817060645856147,0.626055862953087,0.12231225590477417,0.733684904124152,0.29621291898976565,0.2574114166315973,0.01000751949654086,0.6173103364720773,0.5298133564064903,0.25909414467871467,0.01826240618625467,0.6460275991202696,0.7472113171560123,0.663991908755315,0.38775675479765404,0.2538096391424096
20.25597258539662,4,0.021540016629397987,0.5236991074516806,0.8656849415295282,0.8570352428035851,0.4724824744214583,0.8552666238844734,0.5545072280727278,0.7137630169451514,0.42414437443191705,0.003283869386999734,0.8002450085410606,0.13009910066833782,0.39305678068419464,0.9152924412836313,0.7007340571618679,0.5462542552174735,0.1400762600015265,0.3790559224074812,0.3432531155136874,0.042061091180852946,0.06742077358685186,0.1837499756660827,0.7790670698140131,0.911475596941724,0.2562517421924921,0.7669699371771008,0.33719166249102644,0.9200749518368448,0.8402805538816078,0.9037706595967521,0.7374980942081234,0.7647204375475436,0.4354368450618803,0.12001723263747825,0.3895289132083967,0.0907860120205446,0.1641141925507453,0.5109476087332575,0.7847433500101256,0.3036272068625186
16.699207818247906,19,0.3240690488076211,0.20461388012621587,0.32529787064225585,0.4390158047321339,0.744288169331871,0.7028765840630239,0.11609156685680876,0.20150956705350412,0.6335803627983637,0.5394858023693598,0.35227540665145507,0.9471865934351145,0.0328877631640104,0.4812156012648318,0.4761341163155063,0.6045606298922094,0.6525486359545454,0.8352232310030352,0.5712122805619063,0.6687752735133334,0.11012542911823002,0.4180657649585378,0.7888308628812469,0.39458134538754763,0.9410283819034059,0.3592877325225376,0.3457637567309528,0.3071129901245425,0.34324666980283575,0.1299458700731516,0.323429023052073,0.7677296694107447,0.6215721187878432,0.8198674367326533,0.5601399068463188,0.6101621571115871,0.20904620009497754,0.2039050318289178,0.731762643374423,0.13589540284409596
13.932360260792175,9,0.31346935526458564,0.4476291501633406,0.6473543333329886,0.34843618025572287,0.5258779337218972,0.6575899136911809,0.2707770595242911,0.5618477387606493,0.2279705633334905,0.19047787507288874,0.3951157484119318,0.6815865174482677,0.5663326686724115,0.969420656776845,0.8857209454898439,0.5065013394212117,0.6152344440842621,0.9126143180829597,0.3028545103324089,0.03214781481203126,0.6075886773358334,0.08059321685984751,0.3824755816932319,0.8167112145814579,0.5948651729889719,0.30143062189537856,0.32523511547245876,0.28487601376866156,0.1954552125182997,0.5614936296023025,0.9310350834410663,0.6966405017142797,0.5945879325414171,0.1977593771245874,0.9785954854155137,0.46371941953834944,0.6819664553813692,0.5118454618057865,0.4725326595090849,0.3652823085437976
19.50321350074483,5,0.1330737434955247,0.08020306561876003,0.7536499379329088,0.5866983601468171,0.8948384701913633,0.805876110515453,0.2885245547152006,0.3400580190724817,0.5135027102572807,0.41672295465685044,0.7247277774249464,0.3150296540934613,0.5695094727764843,0.47325275009267637,0.28651335763820207,0.5033365752081739,0.9739847060856975,0.3834833159536562,0.8377712050420452,0.12057308947621073,0.5643159691761664,0.23729845841700292,0.9219835842506187,0.3672607253940217,0.840770467051431,0.7998846273548303,0.5987449683293519,0.8667171669992859,0.9322625265044009,0.9606492348145821,0.9720308811379704,0.8390879820525519,0.8169863547145821,0.08856749627998417,0.5775523694892745,0.8322144669122618,0.833820254215682,0.441039314744874,0.9446842563875544,0.77553311675044
